LAT,LON,PLACE,YEAR,MONTH,DAY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TEMPERATURE,WS10M_RANGE,WS10M_MIN,WS10M_MAX,WS10M
23.79831,86.44081,DHANBAD,2010,6,18,8.86,18.92,66.66,97.17,6.87,31.6,23.63,23.63,34.48,27.61,30.57,3.9,0.5,4.41,2.65
23.79831,86.44081,DHANBAD,2010,6,19,4.78,18.46,67.6,97.24,7.74,30.83,23.25,23.25,33.87,26.13,29.91,2.33,2.38,4.71,3.38
23.79831,86.44081,DHANBAD,2010,6,20,0.5,18.56,67.37,97.21,7.8,31.5,23.34,23.34,34.24,26.44,30.05,2.09,2.26,4.34,3.1
23.79831,86.44081,DHANBAD,2010,6,21,0.08,17.41,55,97,11.39,34.39,22.22,22.22,38.27,26.87,32.47,3.62,0.68,4.3,2.68
23.79831,86.44081,DHANBAD,2010,6,22,7.52,18.69,58.79,96.83,11.27,33.86,23.33,23.33,38.79,27.52,32.51,4.3,1.31,5.61,3.15
23.79831,86.44081,DHANBAD,2010,6,23,4.06,19.75,70.21,96.86,6.55,30.83,24.28,24.28,33.98,27.43,30.34,3.44,2.7,6.15,4.05
23.79831,86.44081,DHANBAD,2010,6,24,2.01,17.9,65.56,96.81,8.45,31.39,22.63,22.63,34.11,25.66,29.83,2.22,1.74,3.97,3.34
23.79831,86.44081,DHANBAD,2010,6,25,5.29,18.64,66.82,96.68,9.61,31.82,23.29,23.29,35.61,26,30.17,2.77,1.69,4.46,3.44
23.79831,86.44081,DHANBAD,2010,6,26,8,19.46,70.56,96.78,7.74,31.2,24.04,24.03,33.97,26.23,29.98,1.19,2,3.19,2.39
23.79831,86.44081,DHANBAD,2010,6,27,9.07,20.69,76.34,96.89,5.73,30.13,25.07,25.07,32.75,27.03,29.69,2.36,0.31,2.67,1.43
23.79831,86.44081,DHANBAD,2010,6,28,1.96,18.94,66.78,96.91,8.28,31.16,23.59,23.6,34.89,26.61,30.51,3.42,1.01,4.43,2.71
23.79831,86.44081,DHANBAD,2010,6,29,9.04,18.89,62.21,96.91,11.22,33,23.54,23.54,37.61,26.39,31.71,4.62,0.54,5.16,2.84
23.79831,86.44081,DHANBAD,2010,6,30,4.34,18.63,68.21,96.96,7.32,30.59,23.29,23.29,33.81,26.49,29.86,2.99,1.63,4.63,3.06
23.79831,86.44081,DHANBAD,2010,7,1,2.18,18.11,67.29,97,9.51,31.03,22.89,22.89,34.86,25.35,29.61,3.67,1.86,5.53,3.87
23.79831,86.44081,DHANBAD,2010,7,2,3.87,18.98,74.79,97.06,8.08,29.81,23.69,23.69,33.73,25.65,28.6,8.6,1.87,10.46,5.25
23.79831,86.44081,DHANBAD,2010,7,3,6.51,19.43,76.81,97.15,8.32,29.35,24.09,24.09,33.76,25.44,28.56,2.86,3.44,6.3,5.28
23.79831,86.44081,DHANBAD,2010,7,4,1.32,18.06,70.46,97.33,8.34,30.22,22.9,22.9,33.31,24.97,28.83,3.8,3.39,7.19,5.42
23.79831,86.44081,DHANBAD,2010,7,5,4.57,18.07,71.53,97.42,9.38,30.15,22.94,22.94,33.89,24.51,28.59,4.57,1.46,6.03,3.75
23.79831,86.44081,DHANBAD,2010,7,6,2.11,18.3,71.88,97.4,9.43,30.32,23.15,23.15,33.7,24.27,28.72,5.42,1.91,7.33,4.53
23.79831,86.44081,DHANBAD,2010,7,7,0.64,17.88,67.4,97.5,9.62,30.93,22.76,22.76,34.79,25.17,29.46,4.13,3.22,7.35,5.29
23.79831,86.44081,DHANBAD,2010,7,8,0.03,17.21,60.38,97.44,12.32,32.52,22.12,22.12,37.14,24.82,30.7,3.2,2.85,6.05,4.76
23.79831,86.44081,DHANBAD,2010,7,9,3.31,18.5,69.75,97.26,6.91,30.33,23.3,23.3,32.7,25.8,29.4,2.18,2.41,4.59,3.6
23.79831,86.44081,DHANBAD,2010,7,10,9.18,18.98,65.6,97.13,10.98,31.76,23.68,23.68,36.85,25.88,30.89,2.86,2.62,5.48,3.85
23.79831,86.44081,DHANBAD,2010,7,11,18.92,20.44,79.9,96.97,7.55,29.25,24.89,24.89,33.72,26.17,28.7,5.11,2.12,7.22,4.45
23.79831,86.44081,DHANBAD,2010,7,12,15.07,19.25,77.82,97.02,7.01,28.28,23.9,23.9,32.5,25.49,28.15,6.11,1.33,7.44,4.86
23.79831,86.44081,DHANBAD,2010,7,13,19.91,19.72,76.56,97.09,7.65,29.51,24.31,24.31,32.72,25.08,28.85,2.22,1.22,3.44,2.07
23.79831,86.44081,DHANBAD,2010,7,14,9.42,19.97,78.1,97.12,7.96,29.53,24.54,24.54,32.98,25.02,28.73,2.57,1.7,4.27,2.81
23.79831,86.44081,DHANBAD,2010,7,15,1.24,19.79,76.77,97.1,7.99,29.73,24.39,24.39,33.32,25.33,28.87,4.04,1.69,5.73,3.9
23.79831,86.44081,DHANBAD,2010,7,16,0.07,19.21,72.33,97.12,9.52,30.59,23.9,23.9,34.4,24.88,29.39,2.53,2.16,4.69,3.83
23.79831,86.44081,DHANBAD,2010,7,17,0,19.01,66.73,97.16,10.44,31.91,23.7,23.7,36.35,25.91,30.63,2.91,2.59,5.51,3.83
23.79831,86.44081,DHANBAD,2010,7,18,0.1,18.86,66.93,97.11,8.9,31.35,23.58,23.57,35.15,26.25,30.43,3.1,2.28,5.38,3.6
23.79831,86.44081,DHANBAD,2010,7,19,5.45,19.6,72.24,97.12,7.68,30.5,24.22,24.23,33.94,26.26,29.76,2.79,2.17,4.96,3.6
23.79831,86.44081,DHANBAD,2010,7,20,4.71,18.89,70.74,97.17,9.48,30.5,23.61,23.61,34.97,25.49,29.5,2.02,2.99,5,4.04
23.79831,86.44081,DHANBAD,2010,7,21,1.86,18.95,74.23,97.22,8.63,29.63,23.69,23.69,33.84,25.22,28.73,3.6,2.22,5.82,3.86
23.79831,86.44081,DHANBAD,2010,7,22,10.32,20.03,80.73,97.16,6.53,28.68,24.59,24.6,31.82,25.29,28.21,3.7,1.63,5.33,3.79
23.79831,86.44081,DHANBAD,2010,7,23,4.92,20.36,77.95,96.93,7.5,29.6,24.82,24.82,32.92,25.42,29.06,2.09,1.53,3.61,2.15
23.79831,86.44081,DHANBAD,2010,7,24,15.08,20.46,83.8,96.73,4.35,28.14,24.87,24.87,30.53,26.18,27.86,3.89,0.6,4.49,2.82
23.79831,86.44081,DHANBAD,2010,7,25,8.9,20.31,84.56,96.44,4.87,27.79,24.7,24.7,30.17,25.3,27.52,3.79,4.11,7.9,6.02
23.79831,86.44081,DHANBAD,2010,7,26,10.91,20.05,81.71,96.71,7.25,28.41,24.53,24.53,32.53,25.28,27.94,4.46,3.84,8.3,6.32
23.79831,86.44081,DHANBAD,2010,7,27,9.35,19.73,84.62,97.22,6.1,27.6,24.36,24.36,30.84,24.74,27.16,2.2,2.22,4.42,3.16
23.79831,86.44081,DHANBAD,2010,7,28,0.65,19.8,77.07,97.18,9.26,29.75,24.41,24.41,34.01,24.75,28.83,3.94,1.58,5.53,3.46
23.79831,86.44081,DHANBAD,2010,7,29,1.34,19.64,79.32,97.11,8,29.05,24.26,24.26,32.35,24.36,28.18,4.09,2.12,6.21,3.72
23.79831,86.44081,DHANBAD,2010,7,30,4.52,20.22,84.98,97.15,5.44,27.85,24.75,24.75,30.7,25.26,27.49,3.91,2.66,6.56,4.5
23.79831,86.44081,DHANBAD,2010,7,31,6.55,19.98,88.58,97.18,3.32,26.61,24.56,24.56,28.56,25.23,26.59,1.91,2.73,4.64,3.78
23.79831,86.44081,DHANBAD,2010,8,1,3.5,19.43,83.28,97.24,5.66,27.46,24.11,24.11,30.32,24.66,27.18,1.54,2.69,4.23,3.49
23.79831,86.44081,DHANBAD,2010,8,2,2.64,18.84,79.11,97.22,8.25,28.26,23.6,23.6,32.15,23.9,27.53,3.18,2.35,5.53,3.95
23.79831,86.44081,DHANBAD,2010,8,3,3.18,19.33,80.7,97.08,8.23,28.36,24,24,32.03,23.8,27.6,3.8,1.7,5.51,3.16
23.79831,86.44081,DHANBAD,2010,8,4,2.26,19.73,81.15,97,7.04,28.49,24.31,24.31,31.71,24.67,27.84,5.07,1.53,6.6,3.79
23.79831,86.44081,DHANBAD,2010,8,5,8.87,20.08,84.46,97.16,6.03,27.78,24.63,24.63,31.2,25.17,27.48,3.9,2.95,6.85,5.12
23.79831,86.44081,DHANBAD,2010,8,6,6.19,19.28,80.32,97.31,7.71,28.27,24,23.99,32.08,24.37,27.68,4.27,4.76,9.04,6.53
23.79831,86.44081,DHANBAD,2010,8,7,1.82,19.06,80.17,97.33,7.37,28.23,23.81,23.81,31.66,24.3,27.52,3,2.48,5.48,4.13
23.79831,86.44081,DHANBAD,2010,8,8,0.29,18.85,73.15,97.22,10.14,30.18,23.61,23.61,34.18,24.04,28.89,1.9,0.44,2.35,1.7
23.79831,86.44081,DHANBAD,2010,8,9,0.03,19.23,69.26,97.1,10.12,31.23,23.91,23.91,35.15,25.03,30.17,2.07,1.08,3.16,1.79
23.79831,86.44081,DHANBAD,2010,8,10,2.84,19.83,71.75,97.14,8.18,30.81,24.42,24.42,34.36,26.19,30.09,2.44,0.6,3.04,1.69
23.79831,86.44081,DHANBAD,2010,8,11,1.69,19.94,74.08,97.24,8.14,30.33,24.53,24.53,34.01,25.87,29.64,2.08,1.43,3.5,2.36
23.79831,86.44081,DHANBAD,2010,8,12,1.45,19.66,79.08,97.32,6.51,28.74,24.32,24.32,32.02,25.51,28.28,2.47,1.37,3.84,2.62
23.79831,86.44081,DHANBAD,2010,8,13,3.56,19.42,77.21,97.33,7.66,29.13,24.1,24.1,32.8,25.14,28.48,2.94,1.65,4.59,3.03
23.79831,86.44081,DHANBAD,2010,8,14,14.5,19.97,83.01,97.27,5.83,27.9,24.57,24.56,30.97,25.14,27.7,1.6,1.81,3.41,2.37
23.79831,86.44081,DHANBAD,2010,8,15,15.97,19.97,81.3,97.39,7.14,28.58,24.59,24.59,32.13,24.99,28.08,2.81,1.24,4.05,2.68
23.79831,86.44081,DHANBAD,2010,8,16,2.43,19.67,79.82,97.44,7.92,28.61,24.35,24.35,32.42,24.5,28.15,2.08,2.02,4.1,2.78
23.79831,86.44081,DHANBAD,2010,8,17,0.24,19.7,79.57,97.2,6.55,28.46,24.34,24.34,31.91,25.36,28.19,2.53,2.45,4.98,3.49
23.79831,86.44081,DHANBAD,2010,8,18,5.43,19.71,78.13,97.2,8.03,28.89,24.34,24.34,32.63,24.61,28.51,1.93,1.95,3.87,2.84
23.79831,86.44081,DHANBAD,2010,8,19,4.77,20.03,84.73,97.47,5.01,27.51,24.65,24.65,30.5,25.49,27.44,2.22,1.89,4.11,3.04
23.79831,86.44081,DHANBAD,2010,8,20,11.88,19.78,82.61,97.66,7.23,28.06,24.48,24.48,31.81,24.58,27.69,2.52,2.49,5,3.57
23.79831,86.44081,DHANBAD,2010,8,21,7.65,19.5,81.2,97.48,8.11,28.04,24.21,24.21,32.12,24.01,27.72,2.53,2.18,4.7,3.16
23.79831,86.44081,DHANBAD,2010,8,22,9.71,19.6,81.29,97.31,7.79,27.92,24.26,24.26,32.18,24.39,27.76,2.7,2.34,5.05,3.68
23.79831,86.44081,DHANBAD,2010,8,23,4.34,20.69,81.53,97.22,7.18,28.72,25.14,25.14,32.25,25.06,28.6,3.69,0.63,4.31,2.6
23.79831,86.44081,DHANBAD,2010,8,24,12.99,21.17,87.6,97.22,4.2,27.74,25.53,25.53,29.97,25.77,27.77,2.04,0.28,2.32,1.29
23.79831,86.44081,DHANBAD,2010,8,25,3.65,19.99,81.37,97.34,7.95,28.49,24.59,24.59,32.42,24.48,28.07,2.49,1.45,3.94,2.49
23.79831,86.44081,DHANBAD,2010,8,26,2.94,19.58,80.66,97.41,7.67,28.3,24.27,24.27,32.02,24.34,27.89,1.73,1.51,3.24,2.36
23.79831,86.44081,DHANBAD,2010,8,27,0.62,19.34,79.5,97.35,8.55,28.47,24.06,24.06,32.51,23.96,27.92,1.87,1.47,3.34,2.56
23.79831,86.44081,DHANBAD,2010,8,28,1.63,18.73,76.58,97.31,8.26,28.62,23.5,23.49,32.94,24.68,28.01,1.67,1.9,3.56,2.75
23.79831,86.44081,DHANBAD,2010,8,29,4.42,19.87,81.91,97.23,7.74,28.44,24.48,24.48,32.37,24.63,27.84,3.76,1.75,5.51,3.58
23.79831,86.44081,DHANBAD,2010,8,30,3.59,19.94,80.89,97.06,8.4,28.65,24.51,24.51,32.87,24.47,28.08,4.51,1.8,6.31,4.02
23.79831,86.44081,DHANBAD,2010,8,31,2.38,19.3,81.32,97.07,7,27.93,23.98,23.97,31.32,24.32,27.45,3.31,2.55,5.86,4.02
23.79831,86.44081,DHANBAD,2010,9,1,5.25,20.07,83.77,97.21,7.34,28.11,24.65,24.65,32.05,24.71,27.63,2.88,2.06,4.94,3.37
23.79831,86.44081,DHANBAD,2010,9,2,1.42,20.07,81.4,97.28,7.22,28.52,24.65,24.66,32.12,24.9,28.13,2.96,2.62,5.58,3.96
23.79831,86.44081,DHANBAD,2010,9,3,0.34,19.29,76.61,97.27,9.38,29.14,23.99,23.99,33.66,24.29,28.49,2.93,1.96,4.88,3.62
23.79831,86.44081,DHANBAD,2010,9,4,0.1,19.55,78.94,97.19,7.93,28.87,24.2,24.2,32.51,24.57,28.19,2.71,1.76,4.47,2.93
23.79831,86.44081,DHANBAD,2010,9,5,5.19,19.95,80.17,97.21,8.24,28.86,24.53,24.53,32.92,24.68,28.27,3.04,1.81,4.85,3.17
23.79831,86.44081,DHANBAD,2010,9,6,2.9,20.09,81.44,97.14,7.82,28.83,24.64,24.64,32.49,24.66,28.11,2.55,1.72,4.27,2.85
23.79831,86.44081,DHANBAD,2010,9,7,4.48,20.47,84.75,97.13,6.23,27.99,24.96,24.96,31.45,25.22,27.74,5.71,2.06,7.77,4.73
23.79831,86.44081,DHANBAD,2010,9,8,3.05,20.37,85.5,97.29,5.53,27.7,24.9,24.9,30.79,25.25,27.54,2.8,3.12,5.92,4.37
23.79831,86.44081,DHANBAD,2010,9,9,0.71,20,85.54,97.45,4.83,27.36,24.62,24.62,30.07,25.24,27.24,1.63,2.17,3.81,3.08
23.79831,86.44081,DHANBAD,2010,9,10,0.1,19.65,79.37,97.35,7.47,28.43,24.31,24.31,32.26,24.79,28.21,1.99,1.43,3.43,2.47
23.79831,86.44081,DHANBAD,2010,9,11,23.31,19.56,86.85,97.37,3.91,26.66,24.24,24.25,28.93,25.02,26.6,2.17,1.77,3.94,2.53
23.79831,86.44081,DHANBAD,2010,9,12,33.4,19.77,90.13,97.44,3.83,26.04,24.44,24.44,28.26,24.43,26.16,1.9,0.8,2.7,1.85
23.79831,86.44081,DHANBAD,2010,9,13,35.04,19.45,83.89,97.33,7.17,27.36,24.14,24.14,30.87,23.71,27.09,1.29,0.46,1.75,1.18
23.79831,86.44081,DHANBAD,2010,9,14,30.07,19.95,88.15,97.25,6.43,26.81,24.55,24.55,30.44,24.01,26.66,2.71,0.78,3.49,2.1
23.79831,86.44081,DHANBAD,2010,9,15,16.49,19.49,88.32,97.29,5.64,26.52,24.17,24.17,29.48,23.84,26.24,2.33,1.75,4.08,2.83
23.79831,86.44081,DHANBAD,2010,9,16,9.51,19.33,88.14,97.3,5.87,26.35,24.04,24.04,29.65,23.78,26.14,1.95,2.39,4.33,3.31
23.79831,86.44081,DHANBAD,2010,9,17,15.06,19.5,92.11,97.3,3.76,25.49,24.18,24.18,27.83,24.07,25.54,3.54,1.87,5.41,3.44
23.79831,86.44081,DHANBAD,2010,9,18,20.37,19.5,90.82,97.32,4.6,25.71,24.18,24.18,28.45,23.85,25.78,4.29,2.88,7.17,5.42
23.79831,86.44081,DHANBAD,2010,9,19,8.23,19.13,90.58,97.49,4.3,25.43,23.9,23.9,28.02,23.72,25.54,4.46,3.22,7.68,5.6
23.79831,86.44081,DHANBAD,2010,9,20,1.36,18.9,86.1,97.58,7.23,26.45,23.71,23.71,30.24,23,26.21,1.66,2.23,3.89,3.06
23.79831,86.44081,DHANBAD,2010,9,21,2.61,19.29,84.47,97.66,7.79,27,24.06,24.06,30.82,23.03,26.89,1.87,1.12,2.99,1.85
23.79831,86.44081,DHANBAD,2010,9,22,19.56,18.68,85.87,97.73,4.64,25.76,23.53,23.54,28.85,24.2,26.09,2.13,0.26,2.39,1.14
23.79831,86.44081,DHANBAD,2010,9,23,10.06,18.69,85.53,97.63,7.38,26.25,23.52,23.52,30.17,22.78,26.14,2.26,0.94,3.2,2.38
23.79831,86.44081,DHANBAD,2010,9,24,1.7,18.18,83.31,97.54,6.96,26.21,23.07,23.07,30.3,23.34,26.11,1.86,1.91,3.77,2.7
23.79831,86.44081,DHANBAD,2010,9,25,0.09,17.24,77.02,97.64,9.57,26.41,22.2,22.2,31.12,21.55,26.56,2,1.02,3.02,2.05
23.79831,86.44081,DHANBAD,2010,9,26,0.1,17.63,76.37,97.8,8.62,26.92,22.6,22.6,31.22,22.61,27.12,1.6,0.87,2.46,1.68
23.79831,86.44081,DHANBAD,2010,9,27,0.14,17.54,78.67,97.85,9.13,26.48,22.53,22.53,31.13,22.01,26.54,1.52,1.67,3.19,2.29
23.79831,86.44081,DHANBAD,2010,9,28,0.09,15.91,74.13,97.86,8.91,25.67,20.94,20.95,30.53,21.62,25.9,1.93,1.58,3.5,2.19
23.79831,86.44081,DHANBAD,2010,9,29,0.01,15.59,74.88,97.91,9.56,25.08,20.63,20.63,30,20.44,25.41,2.25,1.01,3.26,2.12
23.79831,86.44081,DHANBAD,2010,9,30,0,15.81,73.61,97.88,8.29,25.54,20.86,20.86,30.1,21.81,25.93,1.24,0.59,1.83,1.17
23.79831,86.44081,DHANBAD,2010,10,1,0,16.18,73.55,97.82,8.85,25.85,21.2,21.2,30.73,21.88,26.32,1.14,0.47,1.61,1.06
23.79831,86.44081,DHANBAD,2010,10,2,0.01,17.79,77.46,97.78,8.04,26.75,22.71,22.71,31.29,23.25,27.02,1.6,0.28,1.89,1.33
23.79831,86.44081,DHANBAD,2010,10,3,0,19.07,81.3,97.76,7.82,27.41,23.87,23.87,31.37,23.55,27.36,1.51,0.48,1.99,1.5
23.79831,86.44081,DHANBAD,2010,10,4,6.25,19.28,83.92,97.7,6.01,26.83,24.06,24.06,30.26,24.25,27,2,0.83,2.83,1.73
23.79831,86.44081,DHANBAD,2010,10,5,7.07,19.02,86.95,97.63,6.38,26.11,23.81,23.81,29.88,23.49,26.16,1.87,1.22,3.1,2.3
23.79831,86.44081,DHANBAD,2010,10,6,1.1,18.04,87.2,97.59,5.95,25.31,22.96,22.96,28.89,22.93,25.22,4.12,1.83,5.95,3.69
23.79831,86.44081,DHANBAD,2010,10,7,2.51,17.34,89.48,97.43,5.16,24.13,22.28,22.28,27.34,22.18,24.1,4.88,3.49,8.38,5.83
23.79831,86.44081,DHANBAD,2010,10,8,1.65,16.8,87.51,97.23,6.09,24.04,21.72,21.72,27.69,21.6,23.91,4.73,3.81,8.54,6.1
23.79831,86.44081,DHANBAD,2010,10,9,0,15.64,78.71,97.27,10.94,24.74,20.55,20.55,30.08,19.14,24.51,1.9,1.42,3.32,2.14
23.79831,86.44081,DHANBAD,2010,10,10,0.03,15.04,71.49,97.35,10.19,24.91,19.95,19.95,30.72,20.54,25.49,1.81,1.29,3.09,2.06
23.79831,86.44081,DHANBAD,2010,10,11,0.65,14.3,68.86,97.61,11.63,24.64,19.17,19.17,31.24,19.61,25.33,2.42,0.09,2.51,1.39
23.79831,86.44081,DHANBAD,2010,10,12,0.03,14.7,70.12,97.79,9.25,24.7,19.65,19.65,30.33,21.07,25.51,1.04,0.3,1.34,0.97
23.79831,86.44081,DHANBAD,2010,10,13,0,15.87,78.84,97.7,9.82,24.5,20.86,20.86,29.88,20.06,24.8,3.2,1.39,4.59,2.58
23.79831,86.44081,DHANBAD,2010,10,14,0.26,16.54,84.54,97.57,5.47,24.16,21.54,21.54,27.32,21.85,24.29,1.73,1.52,3.26,2.25
23.79831,86.44081,DHANBAD,2010,10,15,12.7,18.67,90.9,97.52,4.88,25.02,23.5,23.5,27.77,22.89,25.08,2.97,2.69,5.65,4.4
23.79831,86.44081,DHANBAD,2010,10,16,8.16,19.05,92.25,97.6,3.67,25.01,23.85,23.85,27.43,23.76,25.18,2.19,3.09,5.28,4.24
23.79831,86.44081,DHANBAD,2010,10,17,2.71,18.08,86.06,97.75,7.08,25.7,23.02,23.02,29.6,22.52,25.5,1.93,2.13,4.05,3.02
23.79831,86.44081,DHANBAD,2010,10,18,0.56,17.62,85.51,97.86,6.22,24.92,22.61,22.61,28.69,22.46,25.21,1.62,1.06,2.68,1.79
23.79831,86.44081,DHANBAD,2010,10,19,0,17.04,77.1,97.86,9.28,25.99,22.05,22.05,31.03,21.75,26.39,0.8,0.71,1.51,1.18
23.79831,86.44081,DHANBAD,2010,10,20,2.95,17.32,78.31,97.75,8.55,26.19,22.29,22.29,30.96,22.41,26.38,1.8,0.94,2.74,1.81
23.79831,86.44081,DHANBAD,2010,10,21,15.34,17.37,82.93,97.48,7.68,25.46,22.31,22.31,29.46,21.78,25.41,1.46,1.48,2.93,2.03
23.79831,86.44081,DHANBAD,2010,10,22,1.25,17.18,81.83,97.32,8.48,25.6,22.1,22.1,29.98,21.5,25.43,1.29,1,2.29,1.62
23.79831,86.44081,DHANBAD,2010,10,23,0.02,15.8,77.81,97.46,8.24,24.95,20.76,20.76,29.66,21.42,24.91,2.26,0.73,2.99,2.03
23.79831,86.44081,DHANBAD,2010,10,24,0,14.07,71.33,97.62,11.19,23.76,18.93,18.93,29.83,18.64,24.46,2.43,0.19,2.62,1.67
23.79831,86.44081,DHANBAD,2010,10,25,0,13.46,68.38,97.86,10.55,23.49,18.27,18.28,29.79,19.25,24.48,1.8,0.54,2.34,1.44
23.79831,86.44081,DHANBAD,2010,10,26,0,12.2,67.36,98.05,11.44,22.38,16.75,16.75,29.03,17.59,23.14,1.62,1.02,2.63,1.83
23.79831,86.44081,DHANBAD,2010,10,27,0,11.9,67.44,98.13,11.4,21.95,16.36,16.36,28.84,17.44,22.72,1.35,1.23,2.58,1.74
23.79831,86.44081,DHANBAD,2010,10,28,0,11.36,66.53,98.16,12.09,21.1,15.65,15.65,28.19,16.1,22.19,2.01,0.98,2.99,2.11
23.79831,86.44081,DHANBAD,2010,10,29,0,10.47,60.49,98.29,11.45,20.5,14.38,14.38,27.81,16.35,22.44,1.57,0.28,1.86,1.26
23.79831,86.44081,DHANBAD,2010,10,30,0,12.28,71.98,98.43,11.38,21.43,16.88,16.88,27.88,16.5,22.21,1.89,1.23,3.12,1.9
23.79831,86.44081,DHANBAD,2010,10,31,0.11,13.54,77.41,98.35,10.02,22.53,18.44,18.44,28.28,18.26,22.6,2.37,1.7,4.07,2.74
23.79831,86.44081,DHANBAD,2010,11,1,1.54,12.88,75.48,98.16,7.83,21.79,17.64,17.64,26.56,18.73,22.17,3,0.55,3.55,2.04
23.79831,86.44081,DHANBAD,2010,11,2,3.48,13.31,78.32,98.22,8.11,21.98,18.14,18.14,26.72,18.61,22.1,1.71,0.47,2.18,1.25
23.79831,86.44081,DHANBAD,2010,11,3,0.01,13.43,75.89,98.3,10.84,22.59,18.3,18.3,28.46,17.62,22.79,1.2,1.41,2.61,1.97
23.79831,86.44081,DHANBAD,2010,11,4,0,12.05,71.08,98.31,12.01,21.52,16.58,16.58,28.4,16.38,22.09,0.91,1.94,2.85,2.36
23.79831,86.44081,DHANBAD,2010,11,5,0,11.67,69.63,98.23,12.56,21.08,16.03,16.03,28.07,15.51,21.89,2.1,1.08,3.18,2.34
23.79831,86.44081,DHANBAD,2010,11,6,0,13.21,72.48,98.13,11.9,22.47,17.98,17.98,28.64,16.74,23.25,2.42,0.69,3.11,1.76
23.79831,86.44081,DHANBAD,2010,11,7,0.03,14.06,73.88,98.21,10.79,23.46,19,19,29.4,18.61,23.96,0.89,1.05,1.93,1.51
23.79831,86.44081,DHANBAD,2010,11,8,0.12,15.3,76.52,98.36,9.04,24.5,20.4,20.4,29.7,20.65,24.8,1.26,0.88,2.14,1.36
23.79831,86.44081,DHANBAD,2010,11,9,0.04,15.18,75.64,98.48,8.22,24.62,20.31,20.31,29.26,21.05,24.9,1.45,0.52,1.97,1.3
23.79831,86.44081,DHANBAD,2010,11,10,0,14.93,73.11,98.28,7.89,24.88,20,20,29.32,21.43,25.15,1.8,0.06,1.86,0.88
23.79831,86.44081,DHANBAD,2010,11,11,0,13.95,70.61,98.07,8.38,24.19,18.88,18.88,28.83,20.45,24.57,1.45,0.34,1.79,0.96
23.79831,86.44081,DHANBAD,2010,11,12,0,12.13,66.56,97.82,10.13,22.7,16.62,16.62,28.59,18.46,23.2,1.24,0.82,2.06,1.61
23.79831,86.44081,DHANBAD,2010,11,13,0,11.91,67.81,97.92,11.08,22.08,16.32,16.32,28.51,17.43,22.61,1.88,0.3,2.18,1.35
23.79831,86.44081,DHANBAD,2010,11,14,0,12.3,70.93,98.32,11.07,21.86,16.94,16.94,28.03,16.96,22.46,1.31,0.73,2.03,1.33
23.79831,86.44081,DHANBAD,2010,11,15,0,12.4,66.43,98.38,10.7,22.67,17.07,17.07,29.22,18.51,23.7,1.62,0.23,1.85,0.91
23.79831,86.44081,DHANBAD,2010,11,16,0,12.15,64.75,98.19,11.74,23.1,16.73,16.73,29.69,17.95,23.75,1.82,0.43,2.25,1.34
23.79831,86.44081,DHANBAD,2010,11,17,0,12.33,63.57,98.18,10.85,23.35,16.94,16.94,29.5,18.65,24.29,1.41,0.72,2.13,1.29
23.79831,86.44081,DHANBAD,2010,11,18,1.15,13.4,71.91,98.22,10.46,23.47,18.25,18.25,29.59,19.14,23.62,2.58,0.36,2.94,1.77
23.79831,86.44081,DHANBAD,2010,11,19,0.35,13.3,73.23,98.07,10.83,23.31,18.12,18.12,28.97,18.14,23.17,0.71,1.62,2.33,1.89
23.79831,86.44081,DHANBAD,2010,11,20,0.01,12.9,73.94,97.82,10.61,22.8,17.61,17.61,28.19,17.59,22.47,2.28,1.66,3.95,2.4
23.79831,86.44081,DHANBAD,2010,11,21,0,8.66,56.74,97.91,12.4,19.89,11.36,11.36,27.28,14.88,20.34,1.6,1.88,3.48,2.68
23.79831,86.44081,DHANBAD,2010,11,22,0,7.41,51.72,98.01,12.7,18.26,9.13,9.14,26.82,14.11,19.34,1.47,1.1,2.57,1.78
23.79831,86.44081,DHANBAD,2010,11,23,0,7.94,54.71,98.04,13.37,18.62,10.15,10.15,27.27,13.9,19.55,1.86,1.17,3.04,2.1
23.79831,86.44081,DHANBAD,2010,11,24,0,8.4,54.8,98.15,13.14,19.62,11.02,11.02,27.89,14.75,20.45,1.18,1.25,2.43,1.92
23.79831,86.44081,DHANBAD,2010,11,25,0,9.88,59.31,98.17,11.67,20.99,13.44,13.44,28.59,16.92,21.8,1.62,0.73,2.35,1.68
23.79831,86.44081,DHANBAD,2010,11,26,0,11.55,68.17,98.02,11.95,22.11,15.84,15.84,28.5,16.55,22.03,1.19,1.47,2.67,2.05
23.79831,86.44081,DHANBAD,2010,11,27,0,13.53,77.36,97.98,8.96,22.85,18.37,18.37,27.58,18.62,22.53,1.64,0.89,2.53,1.72
23.79831,86.44081,DHANBAD,2010,11,28,1.76,13.56,80.01,98.17,7.68,22.33,18.45,18.45,26.64,18.97,22.04,1.39,1.61,3,2.15
23.79831,86.44081,DHANBAD,2010,11,29,0.01,12.33,72.57,98.21,10.9,22.37,16.95,16.95,28.54,17.63,22.11,2.34,1.36,3.7,2.28
23.79831,86.44081,DHANBAD,2010,11,30,0,9.34,63.99,98.17,12.29,19.74,12.63,12.63,26.83,14.54,19.65,1.82,2.55,4.37,3.13
